uri,rdf_type,rdf_type_name,name,synonyms,code,production_year,description,species,species_name,variety,variety_name,accession,accession_name,institute,website,CodeTRUEL-VASSAL,CodeVIVC,CodeGO2,Pere,NumAgrementOfficiel,Mere
"http://sinfonia.vignevin.com/id/germplasm/accession.meunier_n_cl865",vocabulary:Accession,Accession,"MEUNIER N Cl865",,865,,GO2-139101431,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.meunier_n","MEUNIER N",,,,,,,139101431,,865,
"http://sinfonia.vignevin.com/id/germplasm/accession.meunier_n_cl900",vocabulary:Accession,Accession,"MEUNIER N Cl900",,900,,GO2-139101781,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.meunier_n","MEUNIER N",,,,,,,139101781,,900,
"http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique",vocabulary:Species,Espèce,"Vitis x interspécifique",,esp3,,,,,,,,,,,esp3,,,,,
"http://sinfonia.vignevin.com/id/germplasm/accession.mourvedre_n_cl520",vocabulary:Accession,Accession,"MOURVEDRE N Cl520",,520,,GO2-230501641,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.mourvedre_n","MOURVEDRE N",,,,,,,230501641,,520,
"http://sinfonia.vignevin.com/id/germplasm/variety.negrette_n",vocabulary:Variety,Variété,"NEGRETTE N",,432,,GO2-1461,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera",,,,,,"https://plantgrape.plantnet-project.org/fr/cepage/negrette",432,,1461,,,
"http://sinfonia.vignevin.com/id/germplasm/accession.meunier_n_cl864",vocabulary:Accession,Accession,"MEUNIER N Cl864",,864,,GO2-139101061,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.meunier_n","MEUNIER N",,,,,,,139101061,,864,
"http://sinfonia.vignevin.com/id/germplasm/variety.3567_p249_f09",vocabulary:Variety,Variété,3567-P249-F09,,,,EDGARR,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique",,,,,,,,,,3408-F10-PL2,,"CINSAUT N"
"http://sinfonia.vignevin.com/id/germplasm/variety.riparia_gloire_de_montpellier",vocabulary:Variety,Variété,"RIPARIA GLOIRE DE MONTPELLIER",,9006,,GO2-9906,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_riparia","Vitis riparia",,,,,,"https://plantgrape.plantnet-project.org/fr/porte-greffe/Riparia%20Gloire%20de%20Montpellier",9006,,9906,,,
"http://sinfonia.vignevin.com/id/germplasm/variety.3565_p258_b09",vocabulary:Variety,Variété,3565-P258-B09,,,,EDGARR,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique",,,,,,,,,,"CINSAUT N",,3421-F02-PL5
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p243_a01",vocabulary:Variety,Variété,3563-P243-A01,,,,EDGARR,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique",,,,,,,,,,3408-F10-PL2,,"VERMENTINO B"
"http://sinfonia.vignevin.com/id/germplasm/accession.petit_manseng_b_cl440",vocabulary:Accession,Accession,"PETIT MANSENG B Cl440",,440,,GO2-166100071,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.petit_manseng_b","PETIT MANSENG B",,,,,,,166100071,,440,
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p243_a03",vocabulary:Variety,Variété,3563-P243-A03,,,,EDGARR,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique",,,,,,,,,,3408-F10-PL2,,"VERMENTINO B"
"http://sinfonia.vignevin.com/id/germplasm/variety.rubilande_rs",vocabulary:Variety,Variété,"RUBILANDE RS",,5585,,GO2-7163,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique",,,,,,,5585,,7163,,,
"http://sinfonia.vignevin.com/id/germplasm/variety.folignan_b",vocabulary:Variety,Variété,"FOLIGNAN B",,2977,,GO2-1205,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera",,,,,,"https://plantgrape.plantnet-project.org/fr/cepage/folignan",2977,,1205,,,
"http://sinfonia.vignevin.com/id/germplasm/variety.41b_mgt",vocabulary:Variety,Variété,"41 B MGT",,9094,,GO2-9903,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique",,,,,,"https://plantgrape.plantnet-project.org/fr/porte-greffe/41%20B%20Millardet%20et%20de%20Grasset",,,,,,
"http://sinfonia.vignevin.com/id/germplasm/accession.muscat_de_hambourg_n_cl933",vocabulary:Accession,Accession,"MUSCAT DE HAMBOURG N Cl933",,933,,GO2-73301521,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.muscat_de_hambourg_n","MUSCAT DE HAMBOURG N",,,,,,,73301521,,933,
"http://sinfonia.vignevin.com/id/germplasm/accession.grenache_n_cl135",vocabulary:Accession,Accession,"GRENACHE N Cl135",,135,,GO2-125505161,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.grenache_n","GRENACHE N",,,,,,,125505161,,135,
"http://sinfonia.vignevin.com/id/germplasm/accession.barbera_n_cl1340",vocabulary:Accession,Accession,"BARBERA N Cl1340",,1340,,GO2-305500061,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.barbera_n","BARBERA N",,,,,,,305500061,,1340,
"http://sinfonia.vignevin.com/id/germplasm/accession.sultanine_b_cl919",vocabulary:Accession,Accession,"SULTANINE B Cl919",,919,,GO2-75500041,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.sultanine_b","SULTANINE B",,,,,,,75500041,,919,
"http://sinfonia.vignevin.com/id/germplasm/variety.3565_p257_a09",vocabulary:Variety,Variété,3565-P257-A09,,,,EDGARR,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique",,,,,,,,,,"CINSAUT N",,3421-F02-PL5
"http://sinfonia.vignevin.com/id/germplasm/variety.clairette_b",vocabulary:Variety,Variété,"CLAIRETTE B",,26,,GO2-1181,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera",,,,,,"https://plantgrape.plantnet-project.org/fr/cepage/clairette",26,,1181,,,
"http://sinfonia.vignevin.com/id/germplasm/variety.ferradou_n",vocabulary:Variety,Variété,"FERRADOU N",83.82,3628,,GO2-4001,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera",,,,,,"https://plantgrape.plantnet-project.org/fr/cepage/ferradou",3628,,4001,,,
"http://sinfonia.vignevin.com/id/germplasm/accession.muscat_de_hambourg_n_cl196",vocabulary:Accession,Accession,"MUSCAT DE HAMBOURG N Cl196",,196,,GO2-73301461,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.muscat_de_hambourg_n","MUSCAT DE HAMBOURG N",,,,,,,73301461,,196,
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p244_f08",vocabulary:Variety,Variété,3563-P244-F08,,,,EDGARR,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique",,,,,,,,,,3408-F10-PL2,,"VERMENTINO B"
"http://sinfonia.vignevin.com/id/germplasm/variety.3564_p241_b03",vocabulary:Variety,Variété,3564-P241-B03,,,,EDGARR,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique",,,,,,,,,,3421-F02-PL5,,"VERMENTINO B"
"http://sinfonia.vignevin.com/id/germplasm/accession.gewurztraminer_rs_cl1077",vocabulary:Accession,Accession,"GEWURZTRAMINER RS Cl1077",,1077,,GO2-157500121,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.gewurztraminer_rs","GEWURZTRAMINER RS",,,,,,,157500121,,1077,
"http://sinfonia.vignevin.com/id/germplasm/accession.grolleau_n_cl1341",vocabulary:Accession,Accession,"GROLLEAU N Cl1341",,1341,,GO2-126101161,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.grolleau_n","GROLLEAU N",,,,,,,126101161,,1341,
"http://sinfonia.vignevin.com/id/germplasm/variety.col_3759k",vocabulary:Variety,Variété,Col-3759K,,6901,,"ExpeResDur,GO2-4040","http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique",,,,,,,6901,,4040,,,
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p244_b03",vocabulary:Variety,Variété,3563-P244-B03,,,,EDGARR,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique",,,,,,,,,,3408-F10-PL2,,"VERMENTINO B"
"http://sinfonia.vignevin.com/id/germplasm/accession.grenache_n_cl433",vocabulary:Accession,Accession,"GRENACHE N Cl433",,433,,GO2-125500441,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.grenache_n","GRENACHE N",,,,,,,125500441,,433,
"http://sinfonia.vignevin.com/id/germplasm/variety.nemadex_ab",vocabulary:Variety,Variété,"NEMADEX AB",,9238,,GO2-9935,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique",,,,,,"https://plantgrape.plantnet-project.org/fr/cepage/nemadex",9238,,9935,,,
"http://sinfonia.vignevin.com/id/germplasm/variety.uva_biancona",vocabulary:Variety,Variété,"UVA BIANCONA",BIANCONE,115,,GO2-1072,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera",,,,,,,115,,1072,,,
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p243_e05",vocabulary:Variety,Variété,3563-P243-E05,,,,EDGARR,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique",,,,,,,,,,3408-F10-PL2,,"VERMENTINO B"
"http://sinfonia.vignevin.com/id/germplasm/variety.muller_thurgau_b",vocabulary:Variety,Variété,"MULLER-THURGAU B",,290,,GO2-2313,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera",,,,,,"https://plantgrape.plantnet-project.org/fr/cepage/muller-thurgau",290,,2313,,,
"http://sinfonia.vignevin.com/id/germplasm/accession.gamay_n_cl512",vocabulary:Accession,Accession,"GAMAY N Cl512",,512,,GO2-122103671,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.gamay_n","GAMAY N",,,,,,,122103671,,512,
"http://sinfonia.vignevin.com/id/germplasm/accession.muscat_de_hambourg_n_cl195",vocabulary:Accession,Accession,"MUSCAT DE HAMBOURG N Cl195",,195,,GO2-73301451,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.muscat_de_hambourg_n","MUSCAT DE HAMBOURG N",,,,,,,73301451,,195,
"http://sinfonia.vignevin.com/id/germplasm/variety.3565_p257_a08",vocabulary:Variety,Variété,3565-P257-A08,,,,EDGARR,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique",,,,,,,,,,"CINSAUT N",,3421-F02-PL5
"http://sinfonia.vignevin.com/id/germplasm/accession.161-49_couderc_cl225",vocabulary:Accession,Accession,"161-49 COUDERC Cl225",,225,,GO2-9904001517,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique","http://sinfonia.vignevin.com/id/germplasm/variety.161_49_couderc","161-49 COUDERC",,,,,,,9904001517,,225,
"http://sinfonia.vignevin.com/id/germplasm/accession.arvine_b_cl6001",vocabulary:Accession,Accession,"ARVINE B Cl6001",,6001,,GO2-300100041,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.arvine_b","ARVINE B",,,,,,,300100041,,6001,
"http://sinfonia.vignevin.com/id/germplasm/accession.cabernet-sauvignon_n_cl219",vocabulary:Accession,Accession,"CABERNET-SAUVIGNON N Cl219",,219,,GO2-111100981,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.cabernet_sauvignon_n","CABERNET-SAUVIGNON N",,,,,,,111100981,,219,
"http://sinfonia.vignevin.com/id/germplasm/accession.rivairenc_n_cl1152",vocabulary:Accession,Accession,"RIVAIRENC N Cl1152",,1152,,GO2-202200241,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.rivairenc_n","RIVAIRENC N",,,,,,,202200241,,1152,
"http://sinfonia.vignevin.com/id/germplasm/accession.tourbat_b_cl987",vocabulary:Accession,Accession,"TOURBAT B Cl987",,987,,GO2-133501111,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.tourbat_b","TOURBAT B",,,,,,,133501111,,987,
"http://sinfonia.vignevin.com/id/germplasm/accession.sciaccarello_n_cl874",vocabulary:Accession,Accession,"SCIACCARELLO N Cl874",,874,,GO2-243100401,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.sciaccarello_n","SCIACCARELLO N",,,,,,,243100401,,874,
"http://sinfonia.vignevin.com/id/germplasm/variety.colombaud_b",vocabulary:Variety,Variété,"COLOMBAUD B","Bouteillan blanc",96,,GO2-2127,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera",,,,,,,96,,2127,,,
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p243_e06",vocabulary:Variety,Variété,3563-P243-E06,,,,EDGARR,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique",,,,,,,,,,3408-F10-PL2,,"VERMENTINO B"
"http://sinfonia.vignevin.com/id/germplasm/accession.gamaret_noir_n_cl1117",vocabulary:Accession,Accession,"GAMARET NOIR N Cl1117",,1117,,GO2-400200011,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.gamaret_noir_n","GAMARET NOIR N",,,,,,,400200011,,1117,
"http://sinfonia.vignevin.com/id/germplasm/accession.colombaud_b_cl1313",vocabulary:Accession,Accession,"COLOMBAUD B Cl1313",,1313,,GO2-212700021,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.colombaud_b","COLOMBAUD B",,,,,,,212700021,,1313,
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p244_f07",vocabulary:Variety,Variété,3563-P244-F07,,,,EDGARR,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique",,,,,,,,,,3408-F10-PL2,,"VERMENTINO B"
"http://sinfonia.vignevin.com/id/germplasm/variety.zinfandel_n",vocabulary:Variety,Variété,"ZINFANDEL N",PRIMITIVO,1277,,GO2-3040,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera",,,,,,"https://plantgrape.plantnet-project.org/fr/cepage/zinfandel",1277,,3040,,,
"http://sinfonia.vignevin.com/id/germplasm/variety.vialla",vocabulary:Variety,Variété,VIALLA,,9005,,GO2-9912,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique",,,,,,"https://plantgrape.plantnet-project.org/fr/cepage/vialla",9005,,9912,,,
"http://sinfonia.vignevin.com/id/germplasm/variety.picarlat_n",vocabulary:Variety,Variété,"PICARLAT N","IB 892",3733,,GO2-52,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera",,,,,,"https://plantgrape.plantnet-project.org/fr/cepage/picarlat",3733,,52,,,
"http://sinfonia.vignevin.com/id/germplasm/accession.folle_blanche_b_cl354",vocabulary:Accession,Accession,"FOLLE BLANCHE B Cl354",,354,,GO2-120100641,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.folle_blanche_b","FOLLE BLANCHE B",,,,,,,120100641,,354,
"http://sinfonia.vignevin.com/id/germplasm/variety.tinta_barroca_n",vocabulary:Variety,Variété,"TINTA BARROCA N",,2823,,GO2-3028,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera",,,,,,"https://plantgrape.plantnet-project.org/fr/cepage/tinta%20barroca",2823,,3028,,,
"http://sinfonia.vignevin.com/id/germplasm/accession.muscat_de_hambourg_n_cl932",vocabulary:Accession,Accession,"MUSCAT DE HAMBOURG N Cl932",,932,,GO2-73301531,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.muscat_de_hambourg_n","MUSCAT DE HAMBOURG N",,,,,,,73301531,,932,
"http://sinfonia.vignevin.com/id/germplasm/variety.blanc_dame_b",vocabulary:Variety,Variété,"BLANC DAME B",,416,,GO2-2047,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera",,,,,,"https://plantgrape.plantnet-project.org/fr/cepage/blanc%20dame",416,,2047,,,
"http://sinfonia.vignevin.com/id/germplasm/accession.pineau_d_aunis_n_cl289",vocabulary:Accession,Accession,"PINEAU D'AUNIS N Cl289",,289,,GO2-149100031,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.pineau_d'aunis_n","PINEAU D'AUNIS N",,,,,,,,,,
"http://sinfonia.vignevin.com/id/germplasm/accession.muscat_de_hambourg_n_cl194",vocabulary:Accession,Accession,"MUSCAT DE HAMBOURG N Cl194",,194,,GO2-73301441,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.muscat_de_hambourg_n","MUSCAT DE HAMBOURG N",,,,,,,73301441,,194,
"http://sinfonia.vignevin.com/id/germplasm/variety.goron_de_bovernier",vocabulary:Variety,Variété,"GORON DE BOVERNIER",,2618,,GO2-2008,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera",,,,,,,2618,,2008,,,
"http://sinfonia.vignevin.com/id/germplasm/accession.grenache_n_cl432",vocabulary:Accession,Accession,"GRENACHE N Cl432",,432,,GO2-125500041,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.grenache_n","GRENACHE N",,,,,,,125500041,,432,
"http://sinfonia.vignevin.com/id/germplasm/accession.petite_sainte_marie_b_cl1299",vocabulary:Accession,Accession,"PETITE SAINTE MARIE B Cl1299",,1299,,GO2-250300031,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.petite_sainte_marie_b","PETITE SAINTE MARIE B",,,,,,,250300031,,1299,
"http://sinfonia.vignevin.com/id/germplasm/accession.140_ruggeri_cl101",vocabulary:Accession,Accession,"140 RUGGERI Cl101",,101,,GO2-995000181,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique","http://sinfonia.vignevin.com/id/germplasm/variety.140_ruggeri","140 RUGGERI",,,,,,,995000181,,101,
